City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Mayfield,US,2021-11-14 06:06:41,36.7417,-88.6367,38.95,89,40,6.67
296,Ellensburg,US,2021-11-14 06:05:53,46.9965,-120.5479,44.73,90,90,0.0
297,Nagornyy,RU,2021-11-14 06:06:41,52.7959,83.5498,33.15,61,100,15.26
298,Atherton,GB,2021-11-14 06:06:42,53.5237,-2.4935,50.14,85,13,1.66
299,Mount Gambier,AU,2021-11-14 06:02:46,-37.8333,140.7667,51.71,66,75,24.16
300,San Patricio,US,2021-11-14 06:06:42,28.017,-97.5169,67.84,58,1,7.11
301,Ambilobe,MG,2021-11-14 06:06:42,-13.2,49.05,88.39,45,25,10.25
302,Rocha,UY,2021-11-14 06:06:43,-34.4833,-54.3333,61.48,77,83,18.34
303,Otacilio Costa,BR,2021-11-14 06:06:43,-27.4831,-50.1219,50.25,91,89,4.52
304,Kropotkin,RU,2021-11-14 06:06:43,45.4375,40.5756,41.04,72,9,11.27
305,Atar,MR,2021-11-14 06:06:44,20.5169,-13.0499,77.59,34,83,6.29
306,San Policarpo,PH,2021-11-14 06:06:44,12.1791,125.5072,83.12,80,89,6.4
307,Ilo,PE,2021-11-14 06:06:44,-17.6394,-71.3375,63.12,80,71,4.7
308,Grand-Lahou,CI,2021-11-14 06:06:45,5.1367,-5.0242,77.45,87,83,3.13
309,Chake Chake,TZ,2021-11-14 06:06:45,-5.2459,39.7666,85.46,58,90,9.24
310,Talnakh,RU,2021-11-14 06:06:46,69.4865,88.3972,8.58,95,100,8.68
311,Coquimbo,CL,2021-11-14 06:06:46,-29.9533,-71.3436,55.13,87,0,2.3
312,San Cristobal,VE,2021-11-14 06:03:30,7.7669,-72.225,64.85,95,98,1.32
313,Nauchnyy Gorodok,RU,2021-11-14 06:06:46,53.4203,83.521,32.86,80,75,8.95
314,Aykhal,RU,2021-11-14 06:06:47,66.0,111.5,-5.04,92,100,9.01
315,Boa Vista,BR,2021-11-14 06:06:47,2.8197,-60.6733,78.78,73,40,5.75
316,Monrovia,LR,2021-11-14 06:06:47,6.3005,-10.7969,71.37,88,100,4.81
317,Puerto Varas,CL,2021-11-14 06:06:48,-41.3195,-72.9854,48.42,93,90,10.36
318,Ishim,RU,2021-11-14 06:06:48,56.1128,69.4902,26.01,93,99,4.18
319,San Pedro De Ycuamandiyu,PY,2021-11-14 06:07:48,-24.0917,-57.0764,71.82,60,63,6.4
320,Grindavik,IS,2021-11-14 06:07:49,63.8424,-22.4338,48.67,93,75,31.07
321,Rey Bouba,CM,2021-11-14 06:07:49,8.6724,14.1786,76.08,44,41,1.99
322,Young,UY,2021-11-14 06:07:49,-32.6833,-57.6333,63.23,97,100,13.38
323,Morant Bay,JM,2021-11-14 06:07:50,17.8815,-76.4093,73.62,81,98,7.31
324,Carazinho,BR,2021-11-14 06:07:50,-28.2839,-52.7864,58.82,75,0,13.89
325,Kyaka,TZ,2021-11-14 06:07:50,-1.2522,31.4203,75.74,61,89,0.89
326,Twentynine Palms,US,2021-11-14 06:05:47,34.1356,-116.0542,66.06,28,0,4.0
327,Teguise,ES,2021-11-14 06:07:51,29.0605,-13.564,59.22,77,0,4.61
328,Kununurra,AU,2021-11-14 06:07:51,-15.7667,128.7333,98.58,19,87,8.05
329,Garsten,AT,2021-11-14 06:07:52,47.9987,14.4035,44.96,90,100,3.22
330,Udachnyy,RU,2021-11-14 06:07:52,66.4167,112.4,-8.32,93,88,6.64
331,Mehran,IR,2021-11-14 06:07:52,33.1222,46.1646,68.59,33,91,5.1
332,Kondinskoye,RU,2021-11-14 06:07:53,59.6481,67.41,19.42,89,99,11.32
333,Carutapera,BR,2021-11-14 06:07:53,-1.195,-46.02,77.68,82,28,4.83
334,Moron,AR,2021-11-14 06:07:54,-34.6534,-58.6198,65.97,99,100,4.0
335,Kuala Selangor,MY,2021-11-14 06:07:54,3.35,101.25,89.6,66,100,5.7
336,Norman Wells,CA,2021-11-14 06:07:22,65.282,-126.8329,12.81,92,100,10.56
337,Rio Grande,BR,2021-11-14 06:07:54,-32.035,-52.0986,65.98,78,2,23.51
338,Manavalakurichi,IN,2021-11-14 06:07:55,8.1333,77.3,78.89,80,75,15.57
339,Zavyalovo,RU,2021-11-14 06:07:55,54.5053,82.4484,30.02,82,100,18.77
340,Sibolga,ID,2021-11-14 06:07:55,1.7427,98.7792,84.33,64,100,3.33
341,Los Zacatones,MX,2021-11-14 06:07:56,22.95,-102.05,53.64,86,20,14.81
342,Shaowu,CN,2021-11-14 06:07:56,27.3409,117.4831,67.26,42,11,1.01
343,Cam Ranh,VN,2021-11-14 06:07:56,11.9214,109.1591,76.96,94,75,5.75
344,Tatawin,TN,2021-11-14 06:07:57,32.9297,10.4518,58.66,80,46,5.77
345,Billings,US,2021-11-14 06:07:57,45.7833,-108.5007,48.29,38,90,4.61
346,Ayorou,NE,2021-11-14 06:07:58,14.7308,0.9174,75.79,12,8,7.07
347,Paita,PE,2021-11-14 06:07:58,-5.0892,-81.1144,61.83,87,12,9.35
348,Ancud,CL,2021-11-14 06:07:58,-41.8697,-73.8203,49.53,92,100,16.49
349,Sampit,ID,2021-11-14 06:07:59,-2.5333,112.95,84.2,83,91,3.8
350,Suntar,RU,2021-11-14 06:07:59,62.1444,117.6319,2.3,91,16,3.69
351,Iranshahr,IR,2021-11-14 06:08:00,27.2025,60.6848,71.78,20,0,1.01
352,Mizan Teferi,ET,2021-11-14 06:08:00,6.9833,35.5833,71.83,70,77,1.21
353,Bhimunipatnam,IN,2021-11-14 06:08:00,17.8833,83.4333,83.71,78,88,11.25
354,Serebryansk,KZ,2021-11-14 06:08:01,49.6925,83.2892,40.55,96,100,6.44
355,Gat,IL,2021-11-14 06:08:01,31.61,34.7642,74.08,21,99,22.77
356,Usinsk,RU,2021-11-14 06:08:01,65.9939,57.5281,15.82,93,99,8.59
357,Honningsvag,NO,2021-11-14 06:08:02,70.9821,25.9704,29.82,85,100,21.3
358,Pochutla,MX,2021-11-14 06:08:02,15.7432,-96.4661,72.82,59,7,3.83
359,Kwinana,AU,2021-11-14 06:08:03,-32.25,115.7667,91.31,32,93,9.78
360,Mmabatho,ZA,2021-11-14 06:08:03,-25.85,25.6333,79.68,34,11,8.95
361,Medea,DZ,2021-11-14 06:08:03,36.2642,2.7539,46.85,95,36,2.39
362,Luderitz,NA,2021-11-14 06:08:04,-26.6481,15.1594,73.83,48,0,11.1
363,Itaituba,BR,2021-11-14 06:08:04,-4.2761,-55.9836,73.0,99,100,2.28
364,Phan Thiet,VN,2021-11-14 06:08:04,10.9333,108.1,78.91,85,99,3.44
365,Aurillac,FR,2021-11-14 06:08:05,44.9167,2.45,44.85,94,90,8.05
366,Elbistan,TR,2021-11-14 06:09:05,38.2059,37.1983,47.35,35,97,0.47
367,Xuddur,SO,2021-11-14 06:09:05,4.1213,43.8894,79.92,60,70,19.33
368,Luau,AO,2021-11-14 06:09:06,-10.7073,22.2247,66.13,91,100,7.11
369,Newport Beach,US,2021-11-14 06:04:51,33.6189,-117.9289,75.96,46,1,0.0
370,Arbagar,RU,2021-11-14 06:09:06,51.9438,116.2805,29.8,45,0,7.07
371,Tikrit,IQ,2021-11-14 06:09:07,34.6071,43.6782,63.88,32,89,9.78
372,Grand Gaube,MU,2021-11-14 06:09:07,-20.0064,57.6608,81.37,66,99,11.01
373,Pilar,BR,2021-11-14 06:09:07,-9.5972,-35.9567,73.33,89,46,3.8
374,Alofi,NU,2021-11-14 06:09:08,-19.0595,-169.9187,77.47,77,68,8.03
375,Port Augusta,AU,2021-11-14 06:09:08,-32.5,137.7667,63.72,35,56,14.85
376,Kiunga,PG,2021-11-14 06:09:09,-6.1219,141.2906,87.55,67,100,2.24
377,Mantua,IT,2021-11-14 06:09:09,45.1667,10.7833,53.44,91,100,7.0
378,Anderson,US,2021-11-14 06:09:09,34.5334,-82.6499,41.63,89,1,4.61
379,Saint-Joseph,RE,2021-11-14 06:09:10,-21.3667,55.6167,82.78,70,94,8.12
380,Lahat,ID,2021-11-14 06:09:10,-3.8,103.5333,89.91,56,92,3.0
381,Divnoye,RU,2021-11-14 06:09:10,45.9089,43.3547,39.09,71,16,6.2
382,Xuanhua,CN,2021-11-14 06:09:11,40.6103,115.0447,43.68,42,0,5.79
383,Vanimo,PG,2021-11-14 06:09:11,-2.6741,141.3028,84.61,70,93,4.76
384,Saint Paul,US,2021-11-14 06:08:07,44.9444,-93.0933,35.38,92,90,1.99
385,Singkawang,ID,2021-11-14 06:08:43,0.9,109.0,86.45,63,92,6.91
386,Poum,NC,2021-11-14 06:09:12,-20.2333,164.0167,80.89,74,35,5.59
387,Arkhangelsk,RU,2021-11-14 06:09:12,64.5401,40.5433,24.91,86,75,4.47
388,Vostok,RU,2021-11-14 06:09:12,46.4856,135.8833,29.17,86,100,5.48
389,Trincomalee,LK,2021-11-14 06:06:10,8.5711,81.2335,82.44,76,98,15.5
390,Nouadhibou,MR,2021-11-14 06:09:12,20.931,-17.0347,67.84,73,22,12.84
391,Clyde River,CA,2021-11-14 06:09:13,70.4692,-68.5914,-2.88,84,47,8.19
392,Tunceli,TR,2021-11-14 06:09:13,39.1083,39.5471,41.86,38,67,2.46
393,Airai,TL,2021-11-14 06:09:13,-8.9266,125.4092,69.42,82,92,1.45
394,Kushima,JP,2021-11-14 06:09:14,31.4583,131.2333,63.12,52,44,3.65
395,Novyy Urengoy,RU,2021-11-14 06:09:14,66.0833,76.6333,-2.33,88,8,8.34
396,Ekhabi,RU,2021-11-14 06:09:14,53.5102,142.9671,27.46,73,78,10.8
397,Port Elizabeth,ZA,2021-11-14 06:09:15,-33.918,25.5701,69.1,63,61,10.71
398,Lasa,IT,2021-11-14 06:09:15,46.6166,10.7002,42.03,98,100,2.77
399,Evensk,RU,2021-11-14 06:09:15,61.95,159.2333,32.13,93,100,12.03
400,Lukulu,ZM,2021-11-14 06:09:16,-14.3707,23.242,79.27,47,67,5.21
401,Lodwar,KE,2021-11-14 06:09:16,3.1191,35.5973,87.3,42,4,20.87
402,Fort Nelson,CA,2021-11-14 06:09:16,58.8053,-122.7002,9.55,97,49,2.86
403,General Roca,AR,2021-11-14 06:09:17,-39.0333,-67.5833,54.63,47,1,26.31
404,Chipinge,ZW,2021-11-14 06:09:17,-20.1883,32.6236,82.6,38,1,3.56
405,Lakhdenpokhya,RU,2021-11-14 06:09:17,61.5198,30.1992,31.82,86,86,7.96
406,Westport,US,2021-11-14 06:06:14,41.1415,-73.3579,42.91,80,1,7.0
407,Lahaina,US,2021-11-14 06:09:18,20.8783,-156.6825,78.8,70,100,4.52
408,Tabuk,PH,2021-11-14 06:09:18,17.4189,121.4443,81.39,80,72,7.7
409,Gundorovskiy,RU,2021-11-14 06:09:18,46.7805,41.8968,38.37,74,17,5.99
410,Kitovo,RU,2021-11-14 06:09:19,56.8659,41.2825,26.62,95,83,2.17
411,Leninskoye,KZ,2021-11-14 06:09:19,41.7589,69.3864,44.38,54,96,11.25
412,Constitucion,CL,2021-11-14 06:05:56,-35.3333,-72.4167,48.24,76,0,9.28
413,Necochea,AR,2021-11-14 06:09:20,-38.5473,-58.7368,61.84,93,100,10.31
414,Halifax,CA,2021-11-14 06:10:20,44.6453,-63.5724,52.21,97,78,1.99
415,Ternate,ID,2021-11-14 06:10:20,0.8,127.4,83.55,75,92,6.67
416,Atasu,KZ,2021-11-14 06:10:21,48.6814,71.6433,32.16,50,100,21.45
417,Hinche,HT,2021-11-14 06:10:21,19.15,-72.0167,72.82,90,100,1.34
418,Ponta Delgada,PT,2021-11-14 06:10:21,37.7333,-25.6667,62.51,88,75,21.85
419,Broome,US,2021-11-14 06:10:22,42.2506,-75.833,40.46,74,90,5.01
420,Morococha,PE,2021-11-14 06:10:22,-11.5997,-76.1411,37.38,84,99,1.32
421,Oranjemund,NA,2021-11-14 06:10:22,-28.55,16.4333,67.06,67,1,7.45
422,Ilinskiy,RU,2021-11-14 06:10:23,55.619,38.1182,37.38,86,75,0.0
423,Mporokoso,ZM,2021-11-14 06:10:23,-9.3727,30.125,74.59,43,97,4.29
424,Cheney,US,2021-11-14 06:10:23,47.4874,-117.5758,43.77,90,90,0.0
425,Margate,GB,2021-11-14 06:10:24,51.3813,1.3862,52.7,91,100,4.0
426,Naryan-Mar,RU,2021-11-14 06:10:24,67.6713,53.087,22.68,93,100,12.44
427,Stornoway,GB,2021-11-14 06:10:25,58.2093,-6.3865,53.92,94,90,27.63
428,Srednekolymsk,RU,2021-11-14 06:10:25,67.45,153.6833,6.98,97,100,3.06
429,Port Arthur,CN,2021-11-14 06:10:25,38.8,121.2667,59.22,97,0,9.44
430,Shar,KZ,2021-11-14 06:10:26,49.5886,81.0453,39.61,64,100,16.6
431,Marietta,US,2021-11-14 06:09:12,33.9526,-84.5499,40.62,81,1,5.75
432,Caibarien,CU,2021-11-14 06:10:26,22.5206,-79.4669,70.92,78,99,3.6
433,Kyren,RU,2021-11-14 06:10:26,51.6828,102.1408,32.95,58,55,0.89
434,Pangai,TO,2021-11-14 06:10:27,-19.8,-174.35,77.4,78,26,14.56
435,Vestmanna,FO,2021-11-14 06:10:27,62.1564,-7.1664,49.12,93,90,14.97
436,Tromso,NO,2021-11-14 06:10:28,69.6496,18.957,33.82,75,75,10.36
437,Malacacheta,BR,2021-11-14 06:10:28,-17.8422,-42.0767,58.75,96,100,3.15
438,Shache,CN,2021-11-14 06:10:28,38.4167,77.2406,43.97,28,46,2.89
439,Booue,GA,2021-11-14 06:10:29,-0.0921,11.9385,70.47,98,99,1.19
440,Morondava,MG,2021-11-14 06:10:29,-20.2833,44.2833,82.49,72,21,3.69
441,Kavaratti,IN,2021-11-14 06:10:30,10.5669,72.642,81.05,81,96,13.82
442,Santiago,CL,2021-11-14 06:06:32,-33.4569,-70.6483,61.86,53,0,3.44
443,Ikalamavony,MG,2021-11-14 06:10:30,-21.15,46.5833,82.0,46,31,0.89
444,Doha,QA,2021-11-14 06:10:13,25.2867,51.5333,79.11,57,0,11.5
445,Bambous Virieux,MU,2021-11-14 06:10:31,-20.3428,57.7575,80.22,67,97,12.17
446,Agropoli,IT,2021-11-14 06:10:31,40.3469,14.9966,55.76,84,99,4.76
447,Zaqatala,AZ,2021-11-14 06:10:31,41.6336,46.6433,45.07,81,40,2.3
448,Husavik,IS,2021-11-14 06:10:32,66.0449,-17.3389,42.49,83,39,17.6
449,Aranos,NA,2021-11-14 06:10:32,-24.1333,19.1167,79.54,14,8,14.79
450,Swan River,CA,2021-11-14 06:10:32,52.1058,-101.2676,12.09,96,91,3.31
451,Mingaora,PK,2021-11-14 06:10:33,34.7758,72.3625,67.15,17,0,4.43
452,Labuhan,ID,2021-11-14 06:10:33,-6.8844,112.2051,79.16,82,100,1.41
453,Altamont,US,2021-11-14 06:10:33,42.2068,-121.7372,47.79,92,1,3.44
454,Odweyne,SO,2021-11-14 06:10:34,9.4092,45.064,73.02,29,9,7.94
455,Koraput,IN,2021-11-14 06:10:34,18.8167,82.7167,77.88,69,95,5.88
456,Clifton,US,2021-11-14 06:08:58,40.8584,-74.1638,42.42,77,1,5.01
457,Nizhniy Ingash,RU,2021-11-14 06:10:35,56.2,96.53,30.72,73,93,5.91
458,Loandjili,CG,2021-11-14 06:11:35,-4.7561,11.8578,77.49,87,100,5.1
459,Jiangkou,CN,2021-11-14 06:11:35,25.4872,119.1986,68.52,44,90,13.71
460,Awbari,LY,2021-11-14 06:11:36,26.5921,12.7805,66.43,32,57,6.96
461,Alice Springs,AU,2021-11-14 06:09:58,-23.7,133.8833,80.15,22,0,9.22
462,Muyezerskiy,RU,2021-11-14 06:11:36,63.9333,31.65,28.11,85,96,7.2
463,Akureyri,IS,2021-11-14 06:11:37,65.6835,-18.0878,44.28,94,74,14.52
464,Caravelas,BR,2021-11-14 06:11:37,-17.7125,-39.2481,70.48,79,100,8.23
465,Ukiah,US,2021-11-14 06:11:38,39.1502,-123.2078,61.03,89,1,0.0
466,Pemberton,CA,2021-11-14 06:11:38,50.3164,-122.8027,41.13,98,100,4.7
467,Sliema,MT,2021-11-14 06:11:39,35.9125,14.5019,55.89,88,0,2.3
468,Sinnamary,GF,2021-11-14 06:11:39,5.3833,-52.95,77.86,83,27,8.12
469,Rognan,NO,2021-11-14 06:11:39,67.0953,15.3878,35.89,94,95,6.62
470,Mezen,RU,2021-11-14 06:11:40,65.8522,44.24,24.75,82,100,11.14
471,Dongsheng,CN,2021-11-14 06:11:40,39.8161,109.9776,39.51,26,0,12.88
472,Itaqui,BR,2021-11-14 06:11:41,-29.1253,-56.5531,69.39,64,8,8.52
473,Peace River,CA,2021-11-14 06:07:27,56.2501,-117.286,25.63,86,20,2.15
474,Guilin,CN,2021-11-14 06:11:41,25.2819,110.2864,69.96,42,67,2.55
475,Sorrento,IT,2021-11-14 06:11:42,40.626,14.3744,55.11,100,57,7.25
476,Vaitape,PF,2021-11-14 06:11:42,-16.5167,-151.75,79.65,73,100,11.83
477,Slavsk,RU,2021-11-14 06:11:42,55.0425,21.677,34.99,95,56,6.4
478,Dukhovshchina,RU,2021-11-14 06:11:43,55.1919,32.4111,33.19,88,100,4.09
479,Longyearbyen,SJ,2021-11-14 06:11:43,78.2186,15.6401,13.84,57,20,12.66
480,Gillette,US,2021-11-14 06:11:44,44.2911,-105.5022,41.23,48,90,10.0
481,Zambezi,ZM,2021-11-14 06:11:44,-13.5432,23.1047,76.1,57,97,3.8
482,Melville,US,2021-11-14 06:09:38,40.7934,-73.4151,42.69,72,1,3.0
483,Nola,IT,2021-11-14 06:11:44,40.922,14.5329,55.38,94,56,3.18
484,Qasigiannguit,GL,2021-11-14 06:11:45,68.8193,-51.1922,-10.86,76,50,5.93
485,Darhan,MN,2021-11-14 06:11:45,49.4867,105.9228,34.39,41,76,4.47
486,Gorom-Gorom,BF,2021-11-14 06:11:46,14.4439,-0.2361,75.11,17,6,8.59
487,Green River,US,2021-11-14 06:11:35,41.5286,-109.4662,42.19,66,51,3.0
488,Waingapu,ID,2021-11-14 06:11:46,-9.6567,120.2641,84.85,71,76,3.98
489,Rolla,US,2021-11-14 06:11:46,37.9514,-91.7713,44.74,56,90,1.99
490,Jinxiang,CN,2021-11-14 06:11:47,27.4327,120.6062,63.27,54,12,6.67
491,Pop,UZ,2021-11-14 06:11:47,40.8736,71.1089,37.89,47,84,2.98
492,Ixtapa,MX,2021-11-14 06:11:47,20.7,-105.2,70.45,75,0,3.36
493,Shakhovskaya,RU,2021-11-14 06:11:48,56.0283,35.5097,33.87,82,100,4.92
494,Palmer,US,2021-11-14 06:11:48,42.1584,-72.3287,39.51,83,1,0.0
495,Warrington,GB,2021-11-14 06:11:49,53.3925,-2.5802,46.94,95,20,3.44
496,Awjilah,LY,2021-11-14 06:11:49,29.1081,21.2869,63.68,57,85,7.16
497,Chabahar,IR,2021-11-14 06:11:49,25.2919,60.643,81.39,40,0,8.61
498,Takehara,JP,2021-11-14 06:11:50,34.3383,132.9167,66.0,48,33,9.55
499,Abbeville,FR,2021-11-14 06:11:50,50.1,1.8333,52.5,93,100,9.93
500,Motala,SE,2021-11-14 06:11:51,58.5371,15.0365,40.32,94,21,1.01
501,Drumheller,CA,2021-11-14 06:07:00,51.4617,-112.7101,37.27,46,100,6.73
502,Chicama,PE,2021-11-14 06:11:51,-7.8447,-79.1469,62.56,85,40,4.65
503,Ouro Preto Do Oeste,BR,2021-11-14 06:11:52,-10.7481,-62.2158,72.45,99,100,3.74
504,Yendi,GH,2021-11-14 06:11:52,9.4427,-0.0099,76.93,66,46,1.88
505,Turukhansk,RU,2021-11-14 06:12:22,65.8167,87.9833,11.7,94,100,7.94
506,Villazon,BO,2021-11-14 06:12:52,-22.0866,-65.5942,53.24,66,37,1.72
507,Vestmannaeyjar,IS,2021-11-14 06:12:53,63.4427,-20.2734,48.27,90,100,35.32
508,Arrifes,PT,2021-11-14 06:12:53,37.7667,-25.7,60.24,88,75,21.85
509,Maraba,BR,2021-11-14 06:12:54,-5.3686,-49.1178,77.18,100,40,0.0
510,Buraydah,SA,2021-11-14 06:12:54,26.326,43.975,68.56,33,100,10.0
511,Baykit,RU,2021-11-14 06:12:55,61.67,96.37,20.79,93,100,5.97
512,Port Pirie,AU,2021-11-14 06:12:55,-33.1833,138.0167,60.89,50,83,16.51
513,Shimoda,JP,2021-11-14 06:12:56,34.6667,138.95,61.11,57,92,17.0
514,Korla,CN,2021-11-14 06:12:56,41.7597,86.1469,40.73,31,1,1.92
515,Fevik,NO,2021-11-14 06:12:56,58.3794,8.6766,42.57,85,42,12.15
516,Ganzhou,CN,2021-11-14 06:12:57,28.8184,115.4327,69.64,31,0,1.9
517,Aasiaat,GL,2021-11-14 06:12:57,68.7098,-52.8699,-4.09,99,98,4.92
518,San Quintin,MX,2021-11-14 06:12:58,30.4833,-115.95,66.9,47,0,1.63
519,Turan,VN,2021-11-14 06:09:54,16.0678,108.2208,73.38,83,75,1.14
520,Ruteng,ID,2021-11-14 06:12:58,-8.6136,120.4721,67.06,93,94,1.19
521,Lokosovo,RU,2021-11-14 06:12:59,61.1333,74.8167,12.72,87,100,8.48
522,Beitbridge,ZW,2021-11-14 06:12:59,-22.2167,30.0,85.77,42,97,9.75
523,Winnemucca,US,2021-11-14 06:12:59,40.973,-117.7357,37.45,87,1,5.75
524,Hutchinson,US,2021-11-14 06:09:57,38.0608,-97.9298,47.19,65,1,0.0
525,Uige,AO,2021-11-14 06:13:00,-7.6087,15.0613,67.23,98,91,0.69
526,Pravia,ES,2021-11-14 06:13:00,43.4906,-6.1508,49.23,87,90,6.91
527,Chaoyang,CN,2021-11-14 06:13:01,41.5703,120.4586,49.59,43,1,7.99
528,Glendive,US,2021-11-14 06:13:01,47.1053,-104.7125,37.18,69,1,13.8
529,Sandwick,GB,2021-11-14 06:13:01,60.0,-1.25,51.62,82,90,20.71
530,Changping,CN,2021-11-14 06:13:02,40.2186,116.2197,60.44,23,0,6.89
531,Sidi Ali,DZ,2021-11-14 06:13:02,36.0998,0.4206,54.1,80,58,1.95
532,Jibuti,DJ,2021-11-14 06:13:03,11.5,42.5,80.02,50,0,22.95
533,Luganville,VU,2021-11-14 06:13:03,-15.5333,167.1667,83.17,74,29,5.91
534,Ranong,TH,2021-11-14 06:13:04,9.9658,98.6348,76.89,93,100,5.77
535,Sao Domingos Do Maranhao,BR,2021-11-14 06:13:04,-5.5758,-44.3853,71.94,97,75,3.98
536,Trinidad,BO,2021-11-14 06:13:06,-14.8333,-64.9,72.55,99,100,4.12
537,Khandyga,RU,2021-11-14 06:13:06,62.6667,135.6,-4.25,96,100,3.96
538,Bonavista,CA,2021-11-14 06:13:07,48.6499,-53.1147,56.12,92,100,28.92
539,Praia,CV,2021-11-14 06:13:07,14.9215,-23.5087,73.94,78,20,10.36
540,Kathu,TH,2021-11-14 06:13:07,7.9178,98.3332,82.69,99,100,2.91
541,Aljezur,PT,2021-11-14 06:13:08,37.3191,-8.8033,52.63,61,22,4.0
542,Harnosand,SE,2021-11-14 06:13:09,62.6323,17.9379,27.0,80,11,7.18
543,Houma,US,2021-11-14 06:13:09,29.5958,-90.7195,51.98,86,0,1.01
544,Oksfjord,NO,2021-11-14 06:13:10,70.2396,22.3479,33.87,76,100,19.01
545,Bowen,AU,2021-11-14 06:13:10,-20.0167,148.2333,80.42,53,37,12.26
546,Namibe,AO,2021-11-14 06:13:11,-15.1961,12.1522,71.85,79,93,0.58
547,Meulaboh,ID,2021-11-14 06:13:11,4.1363,96.1285,84.76,65,98,4.72
548,Alpena,US,2021-11-14 06:14:12,45.0617,-83.4327,34.18,95,90,4.0
549,Kpandu,GH,2021-11-14 06:14:12,6.9954,0.2931,75.15,88,36,4.12
550,Belen,TR,2021-11-14 06:13:19,36.4891,36.2233,48.34,41,0,5.75
551,Auki,SB,2021-11-14 06:14:12,-8.7676,160.7034,84.09,73,27,1.45
552,Aripuana,BR,2021-11-14 06:14:13,-9.1667,-60.6333,72.48,99,100,2.3
553,Zverinogolovskoye,RU,2021-11-14 06:14:13,54.4586,64.8542,25.45,92,90,9.64
554,Kirs,RU,2021-11-14 06:14:13,59.3388,52.2447,16.56,87,31,5.95
555,Mananjary,MG,2021-11-14 06:14:14,-21.2167,48.3333,83.32,62,100,12.48
556,Tombouctou,ML,2021-11-14 06:14:14,20.0,-3.0,72.75,15,100,7.92
557,Muli,MV,2021-11-14 06:14:15,2.9167,73.5667,83.26,76,91,17.05
558,Bartlesville,US,2021-11-14 06:10:01,36.7473,-95.9808,50.56,72,32,5.99
559,Pacasmayo,PE,2021-11-14 06:14:15,-7.4006,-79.5714,62.22,85,62,10.6
560,Jacmel,HT,2021-11-14 06:14:15,18.2342,-72.5347,75.04,85,58,3.65
561,Beringovskiy,RU,2021-11-14 06:14:16,63.05,179.3167,29.55,99,100,6.04
